date-time,mu,std,beta1,beta2
2019-10-21 13:00:00,,inf,0.0,0.0
2019-10-21 13:20:00,,inf,0.0,0.0
2019-10-21 13:40:00,,inf,0.0,0.0
2019-10-21 14:00:00,,inf,0.0,0.0
2019-10-21 14:20:00,,inf,0.0,0.0
2019-10-21 14:40:00,,inf,0.0,0.0
2019-10-21 15:00:00,,inf,0.0,0.0
2019-10-21 15:20:00,,inf,0.0,0.0
2019-10-21 15:40:00,,inf,0.0,0.0
2019-10-21 16:00:00,,inf,0.0,0.0
2019-10-21 16:20:00,,inf,0.0,0.0
2019-10-21 16:40:00,,inf,0.0,0.0
2019-10-21 17:00:00,,inf,0.0,0.0
2019-10-21 17:20:00,,inf,0.0,0.0
2019-10-21 17:40:00,,inf,0.0,0.0
2019-10-21 18:00:00,,inf,0.0,0.0
2019-10-21 18:20:00,,inf,0.0,0.0
2019-10-21 18:40:00,,inf,0.0,0.0
2019-10-21 19:00:00,,inf,0.0,0.0
2019-10-21 19:20:00,,inf,0.0,0.0
2019-10-21 19:40:00,,inf,0.0,0.0
2019-10-21 20:00:00,,inf,0.0,0.0
2019-10-21 20:20:00,,inf,0.0,0.0
2019-10-21 20:40:00,,inf,0.0,0.0
2019-10-21 21:00:00,,inf,0.0,0.0
2019-10-21 21:20:00,,inf,0.0,0.0
2019-10-21 21:40:00,,inf,0.0,0.0
2019-10-21 22:00:00,,inf,0.0,0.0
2019-10-21 22:20:00,,inf,0.0,0.0
2019-10-21 22:40:00,,inf,0.0,0.0
2019-10-21 23:00:00,,inf,0.0,0.0
2019-10-21 23:20:00,,inf,0.0,0.0
2019-10-21 23:40:00,,inf,0.0,0.0
2019-10-22 00:00:00,,inf,0.0,0.0
2019-10-22 00:20:00,,inf,0.0,0.0
2019-10-22 00:40:00,,inf,0.0,0.0
2019-10-22 01:00:00,,inf,0.0,0.0
2019-10-22 01:20:00,,inf,0.0,0.0
2019-10-22 01:40:00,,inf,0.0,0.0
2019-10-22 02:00:00,,inf,0.0,0.0
2019-10-22 02:20:00,,inf,0.0,0.0
2019-10-22 02:40:00,,inf,0.0,0.0
2019-10-22 03:00:00,,inf,0.0,0.0
2019-10-22 03:20:00,,inf,0.0,0.0
2019-10-22 03:40:00,,inf,0.0,0.0
2019-10-22 04:00:00,,inf,0.0,0.0
2019-10-22 04:20:00,,inf,0.0,0.0
2019-10-22 04:40:00,,inf,0.0,0.0
2019-10-22 05:00:00,,inf,0.0,0.0
2019-10-22 05:20:00,,inf,0.0,0.0
2019-10-22 05:40:00,,inf,0.0,0.0
2019-10-22 06:00:00,,inf,0.0,0.0
2019-10-22 06:20:00,,inf,0.0,0.0
2019-10-22 06:40:00,,inf,0.0,0.0
2019-10-22 07:00:00,,inf,0.0,0.0
2019-10-22 07:20:00,,inf,0.0,0.0
2019-10-22 07:40:00,,inf,0.0,0.0
2019-10-22 08:00:00,,inf,0.0,0.0
2019-10-22 08:20:00,,inf,0.0,0.0
2019-10-22 08:40:00,,inf,0.0,0.0
2019-10-22 09:00:00,,inf,0.0,0.0
2019-10-22 09:20:00,,inf,0.0,0.0
2019-10-22 09:40:00,,inf,0.0,0.0
2019-10-22 10:00:00,,inf,0.0,0.0
2019-10-22 10:20:00,,inf,0.0,0.0
2019-10-22 10:40:00,,inf,0.0,0.0
2019-10-22 11:00:00,,inf,0.0,0.0
2019-10-22 11:20:00,,inf,0.0,0.0
2019-10-22 11:40:00,,inf,0.0,0.0
2019-10-22 12:00:00,,inf,0.0,0.0
2019-10-22 12:20:00,,inf,0.0,0.0
2019-10-22 12:40:00,,inf,0.0,0.0
2019-10-22 13:00:00,,inf,0.0,0.0
2019-10-22 13:20:00,,inf,0.0,0.0
2019-10-22 13:40:00,,inf,0.0,0.0
2019-10-22 14:00:00,,inf,0.0,0.0
2019-10-22 14:20:00,,inf,0.0,0.0
2019-10-22 14:40:00,,inf,0.0,0.0
2019-10-22 15:00:00,,inf,0.0,0.0
2019-10-22 15:20:00,,inf,0.0,0.0
2019-10-22 15:40:00,,inf,0.0,0.0
2019-10-22 16:00:00,,inf,0.0,0.0
2019-10-22 16:20:00,,inf,0.0,0.0
2019-10-22 16:40:00,,inf,0.0,0.0
2019-10-22 17:00:00,,inf,0.0,0.0
2019-10-22 17:20:00,,inf,0.0,0.0
2019-10-22 17:40:00,,inf,0.0,0.0
2019-10-22 18:00:00,,inf,0.0,0.0
2019-10-22 18:20:00,,inf,0.0,0.0
2019-10-22 18:40:00,,inf,0.0,0.0
2019-10-22 19:00:00,,inf,0.0,0.0
2019-10-22 19:20:00,,inf,0.0,0.0
2019-10-22 19:40:00,,inf,0.0,0.0
2019-10-22 20:00:00,,inf,0.0,0.0
2019-10-22 20:20:00,,inf,0.0,0.0
2019-10-22 20:40:00,,inf,0.0,0.0
2019-10-22 21:00:00,,inf,0.0,0.0
2019-10-22 21:20:00,,inf,0.0,0.0
2019-10-22 21:40:00,,inf,0.0,0.0
2019-10-22 22:00:00,,inf,0.0,0.0
2019-10-22 22:20:00,,inf,0.0,0.0
2019-10-22 22:40:00,,inf,0.0,0.0
2019-10-22 23:00:00,,inf,0.0,0.0
2019-10-22 23:20:00,,inf,0.0,0.0
2019-10-22 23:40:00,,inf,0.0,0.0
2019-10-23 00:00:00,,inf,0.0,0.0
2019-10-23 00:20:00,,inf,0.0,0.0
2019-10-23 00:40:00,,inf,0.0,0.0
2019-10-23 01:00:00,,inf,0.0,0.0
2019-10-23 01:20:00,,inf,0.0,0.0
2019-10-23 01:40:00,,inf,0.0,0.0
2019-10-23 02:00:00,,inf,0.0,0.0
2019-10-23 02:20:00,,inf,0.0,0.0
2019-10-23 02:40:00,,inf,0.0,0.0
2019-10-23 03:00:00,,inf,0.0,0.0
2019-10-23 03:20:00,,inf,0.0,0.0
2019-10-23 03:40:00,,inf,0.0,0.0
2019-10-23 04:00:00,,inf,0.0,0.0
2019-10-23 04:20:00,,inf,0.0,0.0
2019-10-23 04:40:00,,inf,0.0,0.0
2019-10-23 05:00:00,,inf,0.0,0.0
2019-10-23 05:20:00,,inf,0.0,0.0
2019-10-23 05:40:00,,inf,0.0,0.0
2019-10-23 06:00:00,,inf,0.0,0.0
2019-10-23 06:20:00,,inf,0.0,0.0
2019-10-23 06:40:00,,inf,0.0,0.0
2019-10-23 07:00:00,,inf,0.0,0.0
2019-10-23 07:20:00,,inf,0.0,0.0
2019-10-23 07:40:00,,inf,0.0,0.0
2019-10-23 08:00:00,,inf,0.0,0.0
2019-10-23 08:20:00,,inf,0.0,0.0
2019-10-23 08:40:00,,inf,0.0,0.0
2019-10-23 09:00:00,,inf,0.0,0.0
2019-10-23 09:20:00,,inf,0.0,0.0
2019-10-23 09:40:00,,inf,0.0,0.0
2019-10-23 10:00:00,,inf,0.0,0.0
2019-10-23 10:20:00,,inf,0.0,0.0
2019-10-23 10:40:00,,inf,0.0,0.0
2019-10-23 11:00:00,,inf,0.0,0.0
2019-10-23 11:20:00,,inf,0.0,0.0
2019-10-23 11:40:00,,inf,0.0,0.0
2019-10-23 12:00:00,,inf,0.0,0.0
2019-10-23 12:20:00,,inf,0.0,0.0
2019-10-23 12:40:00,,inf,0.0,0.0
2019-10-23 13:00:00,,inf,0.0,0.0
2019-10-23 13:20:00,,inf,0.0,0.0
2019-10-23 13:40:00,,inf,0.0,0.0
2019-10-23 14:00:00,,inf,0.0,0.0
2019-10-23 14:20:00,,inf,0.0,0.0
2019-10-23 14:40:00,,inf,0.0,0.0
2019-10-23 15:00:00,,inf,0.0,0.0
2019-10-23 15:20:00,,inf,0.0,0.0
2019-10-23 15:40:00,,inf,0.0,0.0
2019-10-23 16:00:00,,inf,0.0,0.0
2019-10-23 16:20:00,,inf,0.0,0.0
2019-10-23 16:40:00,,inf,0.0,0.0
2019-10-23 17:00:00,,inf,0.0,0.0
2019-10-23 17:20:00,,inf,0.0,0.0
2019-10-23 17:40:00,,inf,0.0,0.0
2019-10-23 18:00:00,,inf,0.0,0.0
2019-10-23 18:20:00,,inf,0.0,0.0
2019-10-23 18:40:00,,inf,0.0,0.0
2019-10-23 19:00:00,,inf,0.0,0.0
2019-10-23 19:20:00,,inf,0.0,0.0
2019-10-23 19:40:00,,inf,0.0,0.0
2019-10-23 20:00:00,,inf,0.0,0.0
2019-10-23 20:20:00,,inf,0.0,0.0
2019-10-23 20:40:00,,inf,0.0,0.0
2019-10-23 21:00:00,,inf,0.0,0.0
2019-10-23 21:20:00,,inf,0.0,0.0
2019-10-23 21:40:00,,inf,0.0,0.0
2019-10-23 22:00:00,,inf,0.0,0.0
2019-10-23 22:20:00,,inf,0.0,0.0
2019-10-23 22:40:00,,inf,0.0,0.0
2019-10-23 23:00:00,,inf,0.0,0.0
2019-10-23 23:20:00,,inf,0.0,0.0
2019-10-23 23:40:00,,inf,0.0,0.0
2019-10-24 00:00:00,,inf,0.0,0.0
2019-10-24 00:20:00,,inf,0.0,0.0
2019-10-24 00:40:00,,inf,0.0,0.0
2019-10-24 01:00:00,,inf,0.0,0.0
2019-10-24 01:20:00,,inf,0.0,0.0
2019-10-24 01:40:00,,inf,0.0,0.0
2019-10-24 02:00:00,,inf,0.0,0.0
2019-10-24 02:20:00,,inf,0.0,0.0
2019-10-24 02:40:00,,inf,0.0,0.0
2019-10-24 03:00:00,,inf,0.0,0.0
2019-10-24 03:20:00,,inf,0.0,0.0
2019-10-24 03:40:00,,inf,0.0,0.0
2019-10-24 04:00:00,,inf,0.0,0.0
2019-10-24 04:20:00,,inf,0.0,0.0
2019-10-24 04:40:00,,inf,0.0,0.0
2019-10-24 05:00:00,,inf,0.0,0.0
2019-10-24 05:20:00,,inf,0.0,0.0
2019-10-24 05:40:00,,inf,0.0,0.0
2019-10-24 06:00:00,,inf,0.0,0.0
2019-10-24 06:20:00,,inf,0.0,0.0
2019-10-24 06:40:00,,inf,0.0,0.0
2019-10-24 07:00:00,,inf,0.0,0.0
2019-10-24 07:20:00,,inf,0.0,0.0
2019-10-24 07:40:00,,inf,0.0,0.0
2019-10-24 08:00:00,,inf,0.0,0.0
2019-10-24 08:20:00,,inf,0.0,0.0
2019-10-24 08:40:00,,inf,0.0,0.0
2019-10-24 09:00:00,,inf,0.0,0.0
2019-10-24 09:20:00,,inf,0.0,0.0
2019-10-24 09:40:00,,inf,0.0,0.0
2019-10-24 10:00:00,,inf,0.0,0.0
2019-10-24 10:20:00,,inf,0.0,0.0
2019-10-24 10:40:00,,inf,0.0,0.0
2019-10-24 11:00:00,,inf,0.0,0.0
2019-10-24 11:20:00,,inf,0.0,0.0
2019-10-24 11:40:00,,inf,0.0,0.0
2019-10-24 12:00:00,,inf,0.0,0.0
2019-10-24 12:20:00,,inf,0.0,0.0
2019-10-24 12:40:00,,inf,0.0,0.0
2019-10-24 13:00:00,,inf,0.0,0.0
2019-10-24 13:20:00,,inf,0.0,0.0
2019-10-24 13:40:00,,inf,0.0,0.0
2019-10-24 14:00:00,,inf,0.0,0.0
2019-10-24 14:20:00,,inf,0.0,0.0
2019-10-24 14:40:00,,inf,0.0,0.0
2019-10-24 15:00:00,,inf,0.0,0.0
2019-10-24 15:20:00,,inf,0.0,0.0
2019-10-24 15:40:00,,inf,0.0,0.0
2019-10-24 16:00:00,,inf,0.0,0.0
2019-10-24 16:20:00,,inf,0.0,0.0
2019-10-24 16:40:00,,inf,0.0,0.0
2019-10-24 17:00:00,,inf,0.0,0.0
2019-10-24 17:20:00,,inf,0.0,0.0
2019-10-24 17:40:00,,inf,0.0,0.0
2019-10-24 18:00:00,,inf,0.0,0.0
2019-10-24 18:20:00,,inf,0.0,0.0
2019-10-24 18:40:00,,inf,0.0,0.0
2019-10-24 19:00:00,,inf,0.0,0.0
2019-10-24 19:20:00,,inf,0.0,0.0
2019-10-24 19:40:00,,inf,0.0,0.0
2019-10-24 20:00:00,,inf,0.0,0.0
2019-10-24 20:20:00,,inf,0.0,0.0
2019-10-24 20:40:00,,inf,0.0,0.0
2019-10-24 21:00:00,,inf,0.0,0.0
2019-10-24 21:20:00,,inf,0.0,0.0
2019-10-24 21:40:00,,inf,0.0,0.0
2019-10-24 22:00:00,,inf,0.0,0.0
2019-10-24 22:20:00,,inf,0.0,0.0
2019-10-24 22:40:00,,inf,0.0,0.0
2019-10-24 23:00:00,,inf,0.0,0.0
2019-10-24 23:20:00,,inf,0.0,0.0
2019-10-24 23:40:00,,inf,0.0,0.0
2020-03-07 00:20:00,,inf,0.0,0.0
2020-03-07 00:40:00,,inf,0.0,0.0
2020-03-07 01:00:00,,inf,0.0,0.0
2020-03-07 01:20:00,,inf,0.0,0.0
2020-03-07 01:40:00,,inf,0.0,0.0
2020-03-07 02:00:00,,inf,0.0,0.0
2020-03-07 02:20:00,,inf,0.0,0.0
2020-03-07 02:40:00,,inf,0.0,0.0
2020-03-07 03:00:00,,inf,0.0,0.0
2020-03-07 03:20:00,,inf,0.0,0.0
2020-03-07 03:40:00,,inf,0.0,0.0
2020-03-07 04:00:00,,inf,0.0,0.0
2020-03-07 04:20:00,,inf,0.0,0.0
2020-03-07 04:40:00,,inf,0.0,0.0
2020-03-07 05:00:00,,inf,0.0,0.0
2020-03-07 05:20:00,,inf,0.0,0.0
2020-03-07 05:40:00,,inf,0.0,0.0
2020-03-07 06:00:00,,inf,0.0,0.0
2020-03-07 06:20:00,,inf,0.0,0.0
2020-03-07 06:40:00,,inf,0.0,0.0
2020-03-07 07:00:00,,inf,0.0,0.0
2020-03-07 07:20:00,,inf,0.0,0.0
2020-03-07 07:40:00,,inf,0.0,0.0
2020-03-07 08:00:00,,inf,0.0,0.0
2020-03-07 08:20:00,,inf,0.0,0.0
2020-03-07 08:40:00,,inf,0.0,0.0
2020-03-07 09:00:00,,inf,0.0,0.0
2020-03-07 09:20:00,,inf,0.0,0.0
2020-03-07 09:40:00,,inf,0.0,0.0
2020-03-07 10:00:00,,inf,0.0,0.0
2020-03-07 10:20:00,,inf,0.0,0.0
2020-03-07 10:40:00,,inf,0.0,0.0
2020-03-07 11:00:00,,inf,0.0,0.0
2020-03-07 11:20:00,,inf,0.0,0.0
2020-03-07 11:40:00,,inf,0.0,0.0
2020-03-07 12:00:00,,inf,0.0,0.0
2020-03-07 12:20:00,,inf,0.0,0.0
2020-03-07 12:40:00,,inf,0.0,0.0
2020-03-07 13:00:00,,inf,0.0,0.0
2020-03-07 13:20:00,,inf,0.0,0.0
2020-03-07 13:40:00,,inf,0.0,0.0
2020-03-07 14:00:00,,inf,0.0,0.0
2020-03-07 14:20:00,,inf,0.0,0.0
2020-03-07 14:40:00,,inf,0.0,0.0
2020-03-07 15:00:00,,inf,0.0,0.0
2020-03-07 15:20:00,,inf,0.0,0.0
2020-03-07 15:40:00,,inf,0.0,0.0
2020-03-07 16:00:00,,inf,0.0,0.0
2020-03-07 16:20:00,,inf,0.0,0.0
2020-03-07 16:40:00,,inf,0.0,0.0
2020-03-07 17:00:00,,inf,0.0,0.0
2020-03-07 17:20:00,,inf,0.0,0.0
2020-03-07 17:40:00,,inf,0.0,0.0
2020-03-07 18:00:00,,inf,0.0,0.0
2020-03-07 18:20:00,,inf,0.0,0.0
2020-03-07 18:40:00,,inf,0.0,0.0
2020-03-07 19:00:00,,inf,0.0,0.0
2020-03-07 19:20:00,,inf,0.0,0.0
2020-03-07 19:40:00,,inf,0.0,0.0
2020-03-07 20:00:00,,inf,0.0,0.0
2020-03-07 20:20:00,,inf,0.0,0.0
2020-03-07 20:40:00,,inf,0.0,0.0
2020-03-07 21:00:00,,inf,0.0,0.0
2020-03-07 21:20:00,,inf,0.0,0.0
2020-03-07 21:40:00,,inf,0.0,0.0
2020-03-07 22:00:00,,inf,0.0,0.0
2020-03-07 22:20:00,,inf,0.0,0.0
2020-03-07 22:40:00,,inf,0.0,0.0
2020-03-07 23:00:00,,inf,0.0,0.0
2020-03-07 23:20:00,,inf,0.0,0.0
2020-03-07 23:40:00,,inf,0.0,0.0
2020-03-08 00:00:00,,inf,0.0,0.0
2020-03-08 00:20:00,,inf,0.0,0.0
2020-03-08 00:40:00,,inf,0.0,0.0
2020-03-08 01:00:00,,inf,0.0,0.0
2020-03-08 01:20:00,,inf,0.0,0.0
2020-03-08 01:40:00,,inf,0.0,0.0
2020-03-08 02:00:00,,inf,0.0,0.0
2020-03-08 02:20:00,,inf,0.0,0.0
2020-03-08 02:40:00,,inf,0.0,0.0
2020-03-08 03:00:00,,inf,0.0,0.0
2020-03-08 03:20:00,,inf,0.0,0.0
2020-03-08 03:40:00,,inf,0.0,0.0
2020-03-08 04:00:00,,inf,0.0,0.0
2020-03-08 04:20:00,,inf,0.0,0.0
2020-03-08 04:40:00,,inf,0.0,0.0
2020-03-08 05:00:00,,inf,0.0,0.0
2020-03-08 05:20:00,,inf,0.0,0.0
2020-03-08 05:40:00,,inf,0.0,0.0
2020-03-08 06:00:00,,inf,0.0,0.0
2020-03-08 06:20:00,,inf,0.0,0.0
2020-03-08 06:40:00,,inf,0.0,0.0
2020-03-08 07:00:00,,inf,0.0,0.0
2020-03-08 07:20:00,,inf,0.0,0.0
2020-03-08 07:40:00,,inf,0.0,0.0
2020-03-08 08:00:00,,inf,0.0,0.0
2020-03-08 08:20:00,,inf,0.0,0.0
2020-03-08 08:40:00,,inf,0.0,0.0
2020-03-08 09:00:00,,inf,0.0,0.0
2020-03-08 09:20:00,,inf,0.0,0.0
2020-03-08 09:40:00,,inf,0.0,0.0
2020-03-08 10:00:00,,inf,0.0,0.0
2020-03-08 10:20:00,,inf,0.0,0.0
2020-03-08 10:40:00,,inf,0.0,0.0
2020-03-08 11:00:00,,inf,0.0,0.0
2020-03-08 11:20:00,,inf,0.0,0.0
2020-03-08 11:40:00,,inf,0.0,0.0
2020-03-08 12:00:00,,inf,0.0,0.0
2020-03-08 12:20:00,,inf,0.0,0.0
2020-03-08 12:40:00,,inf,0.0,0.0
2020-03-08 13:00:00,,inf,0.0,0.0
2020-03-08 13:20:00,,inf,0.0,0.0
2020-03-08 13:40:00,,inf,0.0,0.0
2020-03-08 14:00:00,,inf,0.0,0.0
2020-03-08 14:20:00,,inf,0.0,0.0
2020-03-08 14:40:00,,inf,0.0,0.0
2020-03-08 15:00:00,,inf,0.0,0.0
2020-03-08 15:20:00,,inf,0.0,0.0
2020-03-08 15:40:00,,inf,0.0,0.0
2020-03-08 16:00:00,,inf,0.0,0.0
2020-03-08 16:20:00,,inf,0.0,0.0
2020-03-08 16:40:00,,inf,0.0,0.0
2020-03-08 17:00:00,,inf,0.0,0.0
2020-03-08 17:20:00,,inf,0.0,0.0
2020-03-08 17:40:00,,inf,0.0,0.0
2020-03-08 18:00:00,,inf,0.0,0.0
2020-03-08 18:20:00,,inf,0.0,0.0
2020-03-08 18:40:00,,inf,0.0,0.0
2020-03-08 19:00:00,,inf,0.0,0.0
2020-03-08 19:20:00,,inf,0.0,0.0
2020-03-08 19:40:00,,inf,0.0,0.0
2020-03-08 20:00:00,,inf,0.0,0.0
2020-03-08 20:20:00,,inf,0.0,0.0
2020-03-08 20:40:00,,inf,0.0,0.0
2020-03-08 21:00:00,,inf,0.0,0.0
2020-03-08 21:20:00,,inf,0.0,0.0
2020-03-08 21:40:00,,inf,0.0,0.0
2020-03-08 22:00:00,,inf,0.0,0.0
2020-03-08 22:20:00,,inf,0.0,0.0
2020-03-08 22:40:00,,inf,0.0,0.0
2020-03-08 23:00:00,,inf,0.0,0.0
2020-03-08 23:20:00,,inf,0.0,0.0
2020-03-08 23:40:00,,inf,0.0,0.0
2020-03-09 00:00:00,,inf,0.0,0.0
2020-03-09 00:20:00,,inf,0.0,0.0
2020-03-09 00:40:00,,inf,0.0,0.0
2020-03-09 01:00:00,,inf,0.0,0.0
2020-03-09 01:20:00,,inf,0.0,0.0
2020-03-09 01:40:00,,inf,0.0,0.0
2020-03-09 02:00:00,,inf,0.0,0.0
2020-03-09 02:20:00,,inf,0.0,0.0
2020-03-09 02:40:00,,inf,0.0,0.0
2020-03-09 03:00:00,,inf,0.0,0.0
2020-03-09 03:20:00,,inf,0.0,0.0
2020-03-09 03:40:00,,inf,0.0,0.0
2020-03-09 04:00:00,,inf,0.0,0.0
2020-03-09 04:20:00,,inf,0.0,0.0
2020-03-09 04:40:00,,inf,0.0,0.0
2020-03-09 05:00:00,,inf,0.0,0.0
2020-03-09 05:20:00,,inf,0.0,0.0
2020-03-09 05:40:00,,inf,0.0,0.0
2020-03-09 06:00:00,,inf,0.0,0.0
2020-03-09 06:20:00,,inf,0.0,0.0
2020-03-09 06:40:00,,inf,0.0,0.0
2020-03-09 07:00:00,,inf,0.0,0.0
2020-03-09 07:20:00,,inf,0.0,0.0
2020-03-09 07:40:00,,inf,0.0,0.0
2020-03-09 08:00:00,,inf,0.0,0.0
2020-03-09 08:20:00,,inf,0.0,0.0
2020-03-09 08:40:00,,inf,0.0,0.0
2020-03-09 09:00:00,,inf,0.0,0.0
2020-03-09 09:20:00,,inf,0.0,0.0
2020-03-09 09:40:00,,inf,0.0,0.0
2020-03-09 10:00:00,,inf,0.0,0.0
2020-03-09 10:20:00,,inf,0.0,0.0
2020-03-09 10:40:00,,inf,0.0,0.0
2020-03-09 11:00:00,,inf,0.0,0.0
2020-03-09 11:20:00,,inf,0.0,0.0
2020-03-09 11:40:00,,inf,0.0,0.0
2020-03-09 12:00:00,,inf,0.0,0.0
2020-03-09 12:20:00,,inf,0.0,0.0
2020-03-09 12:40:00,,inf,0.0,0.0
2020-03-09 13:00:00,,inf,0.0,0.0
2020-03-09 13:20:00,,inf,0.0,0.0
2020-03-09 13:40:00,,inf,0.0,0.0
2020-03-09 14:00:00,,inf,0.0,0.0
2020-03-09 14:20:00,,inf,0.0,0.0
2020-03-09 14:40:00,,inf,0.0,0.0
2020-03-09 15:00:00,,inf,0.0,0.0
2020-03-09 15:20:00,,inf,0.0,0.0
2020-03-09 15:40:00,,inf,0.0,0.0
2020-03-09 16:00:00,,inf,0.0,0.0
2020-03-09 16:20:00,,inf,0.0,0.0
2020-03-09 16:40:00,,inf,0.0,0.0
2020-03-09 17:00:00,,inf,0.0,0.0
2020-03-09 17:20:00,,inf,0.0,0.0
2020-03-09 17:40:00,,inf,0.0,0.0
2020-03-09 18:00:00,,inf,0.0,0.0
2020-03-09 18:20:00,,inf,0.0,0.0
2020-03-09 18:40:00,,inf,0.0,0.0
2020-03-09 19:00:00,,inf,0.0,0.0
2020-03-09 19:20:00,,inf,0.0,0.0
2020-03-09 19:40:00,,inf,0.0,0.0
2020-03-09 20:00:00,,inf,0.0,0.0
2020-03-09 20:20:00,,inf,0.0,0.0
2020-03-09 20:40:00,,inf,0.0,0.0
2020-03-09 21:00:00,,inf,0.0,0.0
2020-03-09 21:20:00,,inf,0.0,0.0
2020-03-09 21:40:00,,inf,0.0,0.0
2020-03-09 22:00:00,,inf,0.0,0.0
2020-03-09 22:20:00,,inf,0.0,0.0
2020-03-09 22:40:00,,inf,0.0,0.0
2020-03-09 23:00:00,,inf,0.0,0.0
2020-03-09 23:20:00,,inf,0.0,0.0
2020-03-09 23:40:00,,inf,0.0,0.0
2020-03-10 00:00:00,,inf,0.0,0.0
2020-03-10 00:20:00,,inf,0.0,0.0
2020-03-10 00:40:00,,inf,0.0,0.0
2020-03-10 01:00:00,,inf,0.0,0.0
2020-03-10 01:20:00,,inf,0.0,0.0
2020-03-10 01:40:00,,inf,0.0,0.0
2020-03-10 02:00:00,,inf,0.0,0.0
2020-03-10 02:20:00,,inf,0.0,0.0
2020-03-10 02:40:00,,inf,0.0,0.0
2020-03-10 03:00:00,,inf,0.0,0.0
2020-03-10 03:20:00,,inf,0.0,0.0
2020-03-10 03:40:00,,inf,0.0,0.0
2020-03-10 04:00:00,,inf,0.0,0.0
2020-03-10 04:20:00,,inf,0.0,0.0
2020-03-10 04:40:00,,inf,0.0,0.0
2020-03-10 05:00:00,,inf,0.0,0.0
2020-03-10 05:20:00,,inf,0.0,0.0
2020-03-10 05:40:00,,inf,0.0,0.0
2020-03-10 06:00:00,,inf,0.0,0.0
2020-03-10 06:20:00,,inf,0.0,0.0
2020-03-10 06:40:00,,inf,0.0,0.0
2020-03-10 07:00:00,,inf,0.0,0.0
2020-03-10 07:20:00,,inf,0.0,0.0
2020-03-10 07:40:00,,inf,0.0,0.0
2020-03-10 08:00:00,,inf,0.0,0.0
2020-03-10 08:20:00,,inf,0.0,0.0
2020-03-10 08:40:00,,inf,0.0,0.0
2020-03-10 09:00:00,,inf,0.0,0.0
2020-03-10 09:20:00,,inf,0.0,0.0
2020-03-10 09:40:00,,inf,0.0,0.0
2020-03-10 10:00:00,,inf,0.0,0.0
2020-03-10 10:20:00,,inf,0.0,0.0
2020-03-10 10:40:00,,inf,0.0,0.0
2020-03-10 11:00:00,,inf,0.0,0.0
2020-03-10 11:20:00,,inf,0.0,0.0
2020-03-10 11:40:00,,inf,0.0,0.0
2020-03-10 12:00:00,,inf,0.0,0.0
2020-03-10 12:20:00,,inf,0.0,0.0
2020-03-10 12:40:00,,inf,0.0,0.0
2020-03-10 13:00:00,,inf,0.0,0.0
2020-03-10 13:20:00,,inf,0.0,0.0
2020-03-10 13:40:00,,inf,0.0,0.0
2020-03-10 14:00:00,,inf,0.0,0.0
2020-03-10 14:20:00,,inf,0.0,0.0
2020-03-10 14:40:00,,inf,0.0,0.0
2020-03-10 15:00:00,,inf,0.0,0.0
2020-03-10 15:20:00,,inf,0.0,0.0
2020-03-10 15:40:00,,inf,0.0,0.0
2020-03-10 16:00:00,,inf,0.0,0.0
2020-03-10 16:20:00,,inf,0.0,0.0
2020-03-10 16:40:00,,inf,0.0,0.0
2020-03-10 17:00:00,,inf,0.0,0.0
2020-03-10 17:20:00,,inf,0.0,0.0
2020-03-10 17:40:00,,inf,0.0,0.0
2020-03-10 18:00:00,,inf,0.0,0.0
2020-03-10 18:20:00,,inf,0.0,0.0
2020-03-10 18:40:00,,inf,0.0,0.0
2020-03-10 19:00:00,,inf,0.0,0.0
2020-03-10 19:20:00,,inf,0.0,0.0
2020-03-10 19:40:00,,inf,0.0,0.0
2020-03-10 20:00:00,,inf,0.0,0.0
2020-03-10 20:20:00,,inf,0.0,0.0
2020-03-10 20:40:00,,inf,0.0,0.0
2020-03-10 21:00:00,,inf,0.0,0.0
2020-03-10 21:20:00,,inf,0.0,0.0
2020-03-10 21:40:00,,inf,0.0,0.0
2020-03-10 22:00:00,,inf,0.0,0.0
2020-03-10 22:20:00,,inf,0.0,0.0
2020-03-10 22:40:00,,inf,0.0,0.0
2020-03-10 23:00:00,,inf,0.0,0.0
2020-03-10 23:20:00,,inf,0.0,0.0
2020-03-10 23:40:00,,inf,0.0,0.0
2020-03-11 00:00:00,,inf,0.0,0.0
2020-03-11 00:20:00,,inf,0.0,0.0
2020-03-11 00:40:00,,inf,0.0,0.0
2020-03-11 01:00:00,,inf,0.0,0.0
2020-03-11 01:20:00,,inf,0.0,0.0
2020-03-11 01:40:00,,inf,0.0,0.0
2020-03-11 02:00:00,,inf,0.0,0.0
2020-03-11 02:20:00,,inf,0.0,0.0
2020-03-11 02:40:00,,inf,0.0,0.0
2020-03-11 03:00:00,,inf,0.0,0.0
2020-03-11 03:20:00,,inf,0.0,0.0
2020-03-11 03:40:00,,inf,0.0,0.0
2020-03-11 04:00:00,,inf,0.0,0.0
2020-03-11 04:20:00,,inf,0.0,0.0
2020-03-11 04:40:00,,inf,0.0,0.0
2020-03-11 05:00:00,,inf,0.0,0.0
2020-03-11 05:20:00,,inf,0.0,0.0
2020-03-11 05:40:00,,inf,0.0,0.0
2020-03-11 06:00:00,,inf,0.0,0.0
2020-03-11 06:20:00,,inf,0.0,0.0
2020-03-11 06:40:00,,inf,0.0,0.0
2020-03-11 07:00:00,,inf,0.0,0.0
2020-03-11 07:20:00,,inf,0.0,0.0
